CougarInterval,CougarID,ClusterID_unique,SearchTime,ST_sqr,PreyGroup,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,Dist2road,DensityofRoads_5010,BearHarvestDensity,MultipleKills,Season,AgeClass,ElkUse_3000,DeerUse_3000,THI_990
BC17_1,BC17,BC17-049,0,0,Elk,Neonate,Books,N,Small,Elk,22,12mos+,No,coniferous,0.421132457,-0.815696769,0.337969786,No,Summer,PrimeAdult,0.395621886,0.353040409,20443.76953
BC17_1,BC17,BC17-050,0,0,Deer,Neonate,Books,Y,ExtraSmall,Deer,15,12mos+,can't tell,scrub,0.616553491,-0.726403045,0.337969786,No,Summer,PrimeAdult,0.383482261,0.332597758,30193.15039
BC17_1,BC17,BC17-051,40,6.32455532,Deer,Adult,Books,Y,Large,Deer,1,12mos+,can't tell,coniferous,0.937435308,-1.171633487,0.337969786,No,Summer,PrimeAdult,0.285141441,0.3407391,26384.58789
BC19_1,BC19,BC19-014,216,14.69693846,Deer,Adult,Books,N,Large,Deer,16,Pregnant,No,scrub,0.841435318,0.067721753,0.337969786,No,Spring,PrimeAdult,0.248674616,0.266876039,29611.32031
BC19_1,BC19,BC19-015,96,9.797958971,Deer,Adult,Books,Y,Large,Deer,27,Pregnant,Unlikely,coniferous,1.327946107,-1.056672481,0.337969786,No,Summer,PrimeAdult,0.432077325,0.404961807,5715.644531
BC19_1,BC19,BC19-017,36,6,Elk,Neonate,Books,N,Small,Elk,28,Pregnant,No,coniferous,0.819662689,-0.702780836,0.337969786,No,Summer,PrimeAdult,0.440803885,0.419237872,3079.108154
BC19_1,BC19,BC19-018,60,7.745966692,Deer,Adult,Books,N,Large,Deer,19,Pregnant,No,coniferous,0.09937484,-0.25494015,0.337969786,No,Summer,PrimeAdult,0.39576089,0.382642541,26510.39258
BC19_1,BC19,BC19-019,74,8.602325267,Deer,Neonate,Books,N,ExtraSmall,Deer,32,Pregnant,No,coniferous,2.038356128,-2.596420425,0.337969786,No,Summer,PrimeAdult,0.467199052,0.408614944,17422.67578
BC19_1,BC19,BC19-020,42,6.480740698,Deer,Adult,Books,Y,Large,Deer,32,Pregnant,can't tell,coniferous,1.936995095,-2.231237136,0.337969786,No,Summer,PrimeAdult,0.493348458,0.412680965,13960.62891
BC19_1,BC19,BC19-021_A,0,0,Deer,Adult,Books,N,Large,Deer,1,Pregnant,No,scrub,0.235170404,-0.766450884,0.337969786,No,Summer,PrimeAdult,0.390162836,0.371692542,10632.51758
BC19_1,BC19,BC19-021_B,48,6.92820323,Deer,Neonate,Books,N,ExtraSmall,Deer,42,Pregnant,No,coniferous,0.643186711,-0.432540376,0.337969786,No,Summer,PrimeAdult,0.40450751,0.372973726,15161.68262
BC19_1,BC19,BC19-022,350,18.70828693,Deer,Adult,Books,N,Large,Deer,22,Pregnant,No,coniferous,0.810671359,-0.87063153,0.337969786,No,Summer,PrimeAdult,0.416102101,0.344722858,14083.32715
BC19_1,BC19,BC19-028,134,11.5758369,Deer,Yearling,Books,N,Medium,Deer,20,0-5mo,No,coniferous,-0.42670369,0.5567751,0.337969786,No,Summer,PrimeAdult,0.422394884,0.416635176,2984.8479
BC19_1,BC19,BC19-031,78,8.831760866,Deer,Adult,Books,N,Large,Deer,20,0-5mo,No,coniferous,0.523682682,-0.811541049,0.337969786,No,Summer,PrimeAdult,0.428839304,0.372292578,11794.17188
BC19_1,BC19,BC19-033,76,8.717797887,Deer,Neonate,Books,N,Small,Deer,30,0-5mo,No,coniferous,1.414538365,-0.94522471,0.337969786,No,Summer,PrimeAdult,0.398565401,0.350454372,6818.394531
BC19_1,BC19,BC19-035,22,4.69041576,Deer,Neonate,Books,N,Small,Deer,40,0-5mo,No,coniferous,0.66365643,-0.312605151,0.337969786,No,Summer,PrimeAdult,0.438188778,0.422583924,10496.61426
BC19_1,BC19,BC19-038,48,6.92820323,Deer,Neonate,Books,N,Small,Deer,26,0-5mo,No,coniferous,1.223648142,-1.653521226,0.337969786,No,Summer,PrimeAdult,0.348121142,0.349685973,20347.08594
BC19_1,BC19,BC19-041.1,90,9.486832981,Elk,Neonate,Books,N,Small,Elk,1,0-5mo,No,scrub,-0.201397325,0.667609161,0.337969786,No,Summer,PrimeAdult,0.374363339,0.35793646,13293.86719
BC19_1,BC19,BC19-041.3,2,1.414213562,Deer,Neonate,Books,N,Small,Deer,41,0-5mo,No,coniferous,0.233919173,-0.519900341,0.337969786,No,Summer,PrimeAdult,0.383464188,0.35187332,21285.33984
BC19_1,BC19,BC19-043,30.00027778,5.477250933,Deer,Neonate,Books,N,Small,Deer,20,0-5mo,No,coniferous,1.034334276,-0.69497198,0.337969786,No,Summer,PrimeAdult,0.371355751,0.365646241,19796.25977
BC19_1,BC19,BC19-045A,20,4.472135955,Elk,Neonate,Books,N,Small,Elk,16,0-5mo,No,coniferous,0.017672465,0.726100906,0.337969786,No,Summer,PrimeAdult,0.418071436,0.404376341,20562.7832
BC19_1,BC19,BC19-045B,16.95,4.11703777,Elk,Neonate,Books,N,Small,Elk,15,0-5mo,No,coniferous,0.690569854,0.499870657,0.337969786,No,Summer,PrimeAdult,0.406128188,0.394946879,20092.98047
BC19_1,BC19,BC19-047,126,11.22497216,Deer,Neonate,Books,N,Small,Deer,1,0-5mo,No,scrub,-0.40837602,-0.702780836,0.337969786,No,Summer,PrimeAdult,0.350746677,0.321737476,28083.4668
BC19_1,BC19,BC19-052,38,6.164414003,Elk,Neonate,Books,N,Medium,Elk,43,0-5mo,No,coniferous,0.752327747,-1.403736796,0.337969786,No,Fall,PrimeAdult,0.377793977,0.285157784,32197.65234
BC19_1,BC19,BC19-055,60,7.745966692,Deer,Adult,Books,N,Large,Deer,38,0-5mo,No,coniferous,2.259183522,-2.596420425,0.337969786,No,Fall,PrimeAdult,0.417737251,0.333614024,11021.41406
BC19_1,BC19,BC19-057,2,1.414213562,Elk,Neonate,Books,N,Medium,Elk,35,0-5mo,No,coniferous,-0.751578608,-0.27719505,0.337969786,No,Fall,PrimeAdult,0.370470976,0.297403769,25613.01563
BC19_1,BC19,BC19-058,54,7.348469228,Deer,Neonate,Books,N,Small,Deer,1,0-5mo,No,scrub,-1.023028417,-0.405320689,0.337969786,No,Fall,PrimeAdult,0.379494171,0.335325917,23124.53906
BC19_1,BC19,BC19-060_A,0,0,Deer,Adult,Books,Y,Large,Deer,42,0-5mo,Unlikely,coniferous,0.104288278,-1.047078943,0.337969786,No,Fall,PrimeAdult,0.414695682,0.333358032,8434.320313
BC19_1,BC19,BC19-060_B,42,6.480740698,Deer,Neonate,Books,N,Medium,Deer,28,0-5mo,No,coniferous,0.10280806,-1.100604629,0.337969786,No,Fall,PrimeAdult,0.421709266,0.330381036,8965.117188
BC19_1,BC19,BC19-062_a,4,2,Deer,Adult,Books,N,Large,Deer,40,0-5mo,No,coniferous,2.375440776,-2.596420425,0.337969786,Yes,Fall,PrimeAdult,0.438385746,0.361641862,9021.541016
BC19_1,BC19,BC19-063_B,0,0,Deer,Neonate,Books,N,Medium,Deer,18,0-5mo,No,coniferous,2.709799025,-2.596420425,0.337969786,No,Fall,PrimeAdult,0.43426091,0.366545791,15979.17383
BC19_1,BC19,BC19-063_A,38,6.164414003,Deer,Adult,Books,N,Large,Deer,37,0-5mo,No,coniferous,2.631322417,-2.596420425,0.337969786,No,Fall,PrimeAdult,0.434464274,0.364637606,16233.38086
BC19_1,BC19,BC19-064,50,7.071067812,Elk,Neonate,Books,N,Medium,Elk,25,0-5mo,No,coniferous,-0.991718626,0.882950017,0.337969786,No,Fall,PrimeAdult,0.372921992,0.355848848,4046.397705
BC19_1,BC19,BC19-067,70,8.366600265,Elk,Fawn/calf,Books,Y,Large,Elk,17,0-5mo,can't tell,coniferous,1.819663654,-1.855979349,0.337969786,No,Fall,PrimeAdult,0.366082526,0.361596767,12480.96094
BC19_1,BC19,BC19-068,44,6.633249581,Elk,Neonate,Books,Y,Medium,Elk,33,0-5mo,can't tell,coniferous,-0.217888453,-0.267631194,0.337969786,No,Fall,PrimeAdult,0.406707051,0.263391523,18445.45313
BC19_1,BC19,BC19-069,100,10,Elk,Fawn/calf,Books,N,Large,Elk,1,0-5mo,No,scrub,-0.003531152,0.125495106,0.337969786,No,Fall,PrimeAdult,0.432847442,0.387237696,4703.799805
BC19_1,BC19,BC19-073,58,7.615773106,Mesocarnivore,Unknown,Books,N,Small,Other,16,0-5mo,No,scrub,-0.918915543,-0.892231741,0.337969786,No,Fall,PrimeAdult,0.312682926,0.269692588,29001.35156
BC19_1,BC19,BC19-074,30,5.477225575,Deer,Unknown,Books,N,Medium,Deer,35,0-5mo,No,coniferous,1.215746611,-1.886631694,0.337969786,No,Fall,PrimeAdult,0.384946092,0.339565825,4650.900391
BC19_1,BC19,BC19-075,50,7.071067812,Deer,Adult,Books,N,Large,Deer,1,0-5mo,No,scrub,-0.29867411,-0.264451958,0.337969786,No,Fall,PrimeAdult,0.442768331,0.384971289,2775.622559
BC19_1,BC19,BC19-077,32,5.656854249,Deer,Fawn/calf,Books,N,Medium,Deer,10,0-5mo,No,coniferous,1.848087416,-1.975728186,0.337969786,No,Fall,PrimeAdult,0.398761101,0.347414667,6874.263672
BC19_1,BC19,BC19-078,20,4.472135955,Deer,Yearling/Adult,Books,N,Large,Deer,25,0-5mo,No,coniferous,-1.533606077,-0.391836871,0.337969786,No,Winter,PrimeAdult,0.294812984,0.345604653,22962.74805
BC19_1,BC19,BC19-079,70,8.366600265,Deer,Unknown,Books,N,Medium,Deer,22,0-5mo,No,coniferous,-0.21813362,-0.807394982,0.337969786,No,Winter,PrimeAdult,0.442898657,0.40111009,2846.5979
BC19_1,BC19,BC19-080,84,9.16515139,Elk,Fawn/calf,Books,N,Large,Elk,17,0-5mo,No,coniferous,-0.821582346,0.424783203,0.337969786,No,Winter,PrimeAdult,0.353354925,0.422346718,15102.1582
BC19_1,BC19,BC19-082,78,8.831760866,Deer,Adult,Books,N,Large,Deer,27,0-5mo,No,coniferous,1.154356416,-1.770822568,0.337969786,No,Winter,PrimeAdult,0.363943438,0.450953727,3257.164551
BC19_1,BC19,BC19-083,78,8.831760866,Deer,Adult,Books,N,Large,Deer,3,0-5mo,No,scrub,-1.020997967,0.998157343,0.337969786,No,Winter,PrimeAdult,0.420412812,0.446561838,1253.118896
BC19_1,BC19,BC19-086,10,3.16227766,Deer,Adult,Books,N,Large,Deer,15,0-5mo,No,coniferous,2.368166371,-2.596420425,0.337969786,No,Winter,PrimeAdult,0.338691505,0.386549107,9172.102539
BC19_1,BC19,BC19-087,116,10.77032961,Elk,Fawn/calf,Books,N,Large,Elk,1,0-5mo,No,scrub,0.092566467,-0.412093811,-0.132636445,No,Winter,PrimeAdult,0.314241239,0.358671435,25838.41016
BC19_1,BC19,BC19-089,28,5.291502622,Elk,Adult,Books,N,ExtraLarge,Elk,29,6-12mo,No,coniferous,1.29712903,-0.283592925,-0.132636445,No,Winter,PrimeAdult,0.324268098,0.375012889,8296.745117
BC19_1,BC19,BC19-090,76,8.717797887,Elk,Fawn/calf,Books,N,Large,Elk,19,6-12mo,No,scrub,0.201099168,-0.412093811,-0.132636445,No,Winter,PrimeAdult,0.289387922,0.269794478,33407.21484
BC19_1,BC19,BC19-091,226,15.03329638,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-1.546400411,0.133648641,-0.132636445,No,Winter,PrimeAdult,0.33417529,0.319407612,22231.02734
BC19_1,BC19,BC19-098,158,12.56980509,OtherUngulate,Unknown,Books,N,ExtraLarge,OtherUngulate,9,6-12mo,No,scrub,3.027337917,-2.596420425,-0.132636445,No,Winter,PrimeAdult,0.388772556,0.407433698,9109.375
BC19_1,BC19,BC19-099,40.01666667,6.325872799,Elk,Adult,Books,N,ExtraLarge,Elk,6,6-12mo,No,scrub,-1.623149229,0.537921744,-0.132636445,No,Winter,PrimeAdult,0.342549954,0.428422191,17104.42969
BC19_1,BC19,BC19-101,82.00027778,9.055400476,Elk,Adult,Books,N,ExtraLarge,Elk,36,6-12mo,No,coniferous,-1.068052882,0.818471847,-0.132636445,Yes,Winter,PrimeAdult,0.346159807,0.430239152,17513.93945
BC19_1,BC19,BC19-102,240,15.49193338,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,-0.137902714,0.070501245,-0.132636445,No,Winter,PrimeAdult,0.376533881,0.408957417,3302.532959
BC19_1,BC19,BC19-104,58,7.615773106,UnknownUng,Unknown,Books,N,Large,OtherUngulate,1,6-12mo,No,scrub,-0.325172757,-0.137640135,-0.132636445,No,Spring,PrimeAdult,0.434895911,0.446415919,1863.938477
BC19_1,BC19,BC19-106,92,9.591663047,Elk,Adult,Books,N,ExtraLarge,Elk,9,6-12mo,No,coniferous,-0.976103323,1.045254361,-0.132636445,No,Spring,PrimeAdult,0.420403723,0.383639714,2377.32251
BC19_1,BC19,BC19-107,52,7.211102551,Deer,Adult,Books,N,Large,Deer,25,6-12mo,No,coniferous,1.283026272,-1.886631694,-0.132636445,No,Spring,PrimeAdult,0.437155685,0.402942866,3040.428223
BC19_1,BC19,BC19-108,4,2,Deer,Adult,Books,N,Large,Deer,30,6-12mo,No,coniferous,-0.784147115,0.000121503,-0.132636445,No,Spring,PrimeAdult,0.406659825,0.282136278,5659.00293
BC19_1,BC19,BC19-109,100,10,Deer,Adult,Books,N,Large,Deer,28,6-12mo,No,coniferous,0.263031893,0.266123814,-0.132636445,No,Spring,PrimeAdult,0.423230506,0.400103487,3357.704102
BC19_1,BC19,BC19-110,40,6.32455532,Deer,Adult,Books,N,Large,Deer,10,6-12mo,No,coniferous,0.412270657,-1.403736796,-0.132636445,No,Spring,PrimeAdult,0.316400311,0.220570976,21295.26758
BC19_1,BC19,BC19-111,204,14.28285686,Deer,Adult,Books,N,Large,Deer,22,6-12mo,No,coniferous,-1.485782013,-0.290008548,-0.132636445,No,Spring,PrimeAdult,0.319404279,0.319649388,11769.74805
BC19_1,BC19,BC19-115,136,11.66190379,Deer,Adult,Books,N,Large,Deer,12,6-12mo,No,coniferous,3.15243344,-2.596420425,-0.132636445,No,Summer,PrimeAdult,0.419157648,0.395567184,11557.92676
BC19_1,BC19,BC19-116,12,3.464101615,Deer,Neonate,Books,N,ExtraSmall,Deer,25,6-12mo,No,coniferous,2.042667601,-2.596420425,-0.132636445,No,Summer,PrimeAdult,0.419373801,0.316671567,10495.5166
BC19_1,BC19,BC19-117,40,6.32455532,Elk,Neonate,Books,N,Small,Elk,28,6-12mo,No,coniferous,-0.915344724,-0.211053167,-0.132636445,No,Summer,PrimeAdult,0.456465005,0.423487498,6919.798828
BC19_1,BC19,BC19-118,68,8.246211251,Deer,Adult,Books,Y,Large,Deer,20,6-12mo,can't tell,coniferous,-1.244816702,-0.687195062,-0.132636445,No,Summer,PrimeAdult,0.4295379,0.37612302,7146.104492
BC19_1,BC19,BC19-120,72,8.485281374,Elk,Neonate,Books,N,Small,Elk,27,6-12mo,No,coniferous,-0.201081264,-0.803258501,-0.132636445,No,Summer,PrimeAdult,0.367367751,0.369579616,15865.91699
BC19_1,BC19,BC19-122,80,8.94427191,Deer,Adult,Books,N,Large,Deer,18,6-12mo,No,scrub,-0.197832281,-0.164910261,-0.132636445,No,Summer,PrimeAdult,0.391026085,0.348527251,13738.16016
BC19_1,BC19,BC19-123,24,4.898979486,Deer,Adult,Books,N,Large,Deer,1,6-12mo,No,coniferous,-1.533648679,1.192814487,-0.132636445,No,Summer,PrimeAdult,0.423652845,0.400336075,6616.916992
BC19_1,BC19,BC19-126,76,8.717797887,Deer,Unknown,Books,N,Medium,Deer,11,6-12mo,No,scrub,-1.441884337,0.663066321,-0.132636445,No,Summer,PrimeAdult,0.36325864,0.392341462,4629.151855
BC19_1,BC19,BC19-128,4,2,Deer,Adult,Books,N,Large,Deer,15,6-12mo,No,scrub,-1.452582994,-0.660221824,-0.132636445,No,Summer,PrimeAdult,0.406315071,0.387295306,9915.245117
BC19-B_1,BC19-B,BC19-B-058,76,8.717797887,Deer,Adult,Books,N,Large,Deer,21,None,No,coniferous,0.627081812,-0.143673961,-0.132636445,No,Summer,YoungAdult,0.369788939,0.370305758,30668.15625
BC19-B_1,BC19-B,BC19-B-062,4,2,Deer,Adult,Books,N,Large,Deer,1,None,No,scrub,-0.257825727,0.63338211,-0.132636445,No,Summer,YoungAdult,0.382458977,0.357579677,16278.62695
BC19-B_1,BC19-B,BC19-B-063,72,8.485281374,Elk,Neonate,Books,N,Small,Elk,1,None,No,scrub,-0.417268189,0.518954295,-0.132636445,No,Summer,YoungAdult,0.374197868,0.357507297,9084.832031
BC19-B_1,BC19-B,BC19-B-065,140,11.83215957,Elk,Neonate,Books,N,Small,Elk,17,None,No,coniferous,0.225113472,0.064939358,-0.132636445,No,Summer,YoungAdult,0.429111845,0.420274142,18197.29102
BC19-B_1,BC19-B,BC19-B-069,46,6.782329983,Deer,Adult,Books,Y,Large,Deer,1,None,Likely.Yes,scrub,0.055143786,0.028499853,-0.132636445,No,Summer,YoungAdult,0.340648187,0.357236996,20008.56836
BC19-B_1,BC19-B,BC19-B-070.2,80,8.94427191,Deer,Neonate,Books,N,Small,Deer,1,None,No,coniferous,0.513760514,0.025675839,-0.132636445,No,Summer,YoungAdult,0.410735673,0.461548939,12394.1543
BC19-B_1,BC19-B,BC19-B-073,26.01666667,5.100653553,Deer,Adult,Books,N,Large,Deer,36,None,No,coniferous,1.656629293,-2.596420425,-0.132636445,No,Summer,YoungAdult,0.422695764,0.322147974,15754.09668
BC19-B_1,BC19-B,BC19-B-074,44,6.633249581,Deer,Neonate,Books,N,Small,Deer,45,None,No,coniferous,-0.25066149,-1.428848738,-0.132636445,No,Summer,YoungAdult,0.332831637,0.36263926,31316.33594
BC19-B_1,BC19-B,BC19-B-076,88,9.38083152,Deer,Adult,Books,Y,Large,Deer,36,None,Likely.Yes,coniferous,2.614987954,-2.596420425,-0.132636445,No,Summer,YoungAdult,0.490432132,0.417659494,10568.5752
BC19-B_1,BC19-B,BC19-B-081,4,2,Elk,Neonate,Books,N,Small,Elk,34,None,No,coniferous,1.441322213,-1.140768094,-0.132636445,No,Summer,YoungAdult,0.345082155,0.315807511,33906.97266
BC19-B_1,BC19-B,BC19-B-082,136,11.66190379,Elk,Neonate,Books,N,Small,Elk,26,None,No,other,-0.776415838,-0.782717603,-0.132636445,No,Summer,YoungAdult,0.379060803,0.315411166,26321.58984
BC19-B_1,BC19-B,BC19-B-085,92,9.591663047,Elk,Neonate,Books,N,Small,Elk,36,None,No,coniferous,0.219758193,-0.171011927,-0.132636445,No,Summer,YoungAdult,0.368674663,0.337789433,20350.38867
BC19-B_1,BC19-B,BC19-B-088,22,4.69041576,Elk,Neonate,Books,Y,Medium,Elk,1,None,Possible,scrub,0.097400778,0.483075463,-0.132636445,No,Summer,YoungAdult,0.376316458,0.357239479,20533.33594
BC19-B_1,BC19-B,BC19-B-090,40,6.32455532,Elk,Neonate,Books,Y,Medium,Elk,1,None,Possible,scrub,-0.853568461,1.426125033,-0.132636445,No,Summer,YoungAdult,0.468535584,0.377624979,15249.29883
BC19-B_1,BC19-B,BC19-B-091,26,5.099019514,Elk,Neonate,Books,N,Medium,Elk,20,None,No,coniferous,0.359836639,-0.766450884,-0.132636445,No,Fall,YoungAdult,0.455116095,0.288927845,27832.49805
BC19-B_1,BC19-B,BC19-B-092,28,5.291502622,NonUngMammal,Unknown,Books,N,ExtraSmall,Other,11,None,No,other,-1.609562168,0.005821931,-0.132636445,No,Fall,YoungAdult,0.392604771,0.235160861,32388.27539
BC19-B_1,BC19-B,BC19-B-093,54,7.348469228,Elk,Neonate,Books,N,Medium,Elk,1,None,No,other,-0.935900887,-0.0869383,-0.132636445,No,Fall,YoungAdult,0.381622208,0.273972077,25426.5
BC19-B_1,BC19-B,BC19-B-094,58,7.615773106,Deer,Yearling/Adult,Books,N,Large,Deer,38,None,No,coniferous,-0.264052592,0.667609161,-0.132636445,No,Fall,YoungAdult,0.423012022,0.322818878,16748.25586
BC19-B_1,BC19-B,BC19-B-096,86,9.273618495,Elk,Neonate,Books,N,Medium,Elk,34,None,No,coniferous,-1.233672158,0.441900641,-0.132636445,No,Fall,YoungAdult,0.396338582,0.309848438,15654.78809
BC19-B_1,BC19-B,BC19-B-099,18,4.242640687,Elk,Adult,Books,Y,ExtraLarge,Elk,27,None,Possible,coniferous,1.947263247,-2.596420425,-0.132636445,No,Fall,YoungAdult,0.373716689,0.333002768,20562.86914
BC19-B_1,BC19-B,BC19-B-100,195.9833333,13.99940475,NonUngMammal,Unknown,Books,N,ExtraSmall,Other,18,None,No,coniferous,2.19398314,-2.596420425,-0.132636445,No,Fall,YoungAdult,0.38573017,0.359024887,28107.69141
BC19-B_1,BC19-B,BC19-B-105,32,5.656854249,Elk,Neonate,Books,Y,Medium,Elk,12,None,can't tell,scrub,0.791610187,-0.702780836,-0.132636445,No,Fall,YoungAdult,0.371976357,0.370022555,2970.567383
BC19-B_1,BC19-B,BC19-B-106,364,19.07878403,Deer,Adult,Books,N,Large,Deer,19,None,No,coniferous,-0.323193164,0.478259986,-0.132636445,No,Fall,YoungAdult,0.390209022,0.363242418,6519.607422
BC19-B_1,BC19-B,BC19-B-111,50,7.071067812,Elk,Neonate,Books,N,Medium,Elk,1,None,No,other,-1.123358457,-0.78680713,-0.132636445,No,Fall,YoungAdult,0.385413997,0.28031742,29203.24219
BC19-B_1,BC19-B,BC19-B-113,6,2.449489743,NonUngMammal,Unknown,Books,N,ExtraSmall,Other,26,None,No,coniferous,-0.03283113,-0.20794924,-0.132636445,No,Fall,YoungAdult,0.456234324,0.364380214,11131.75781
BC36_1,BC36,BC36-006,88,9.38083152,Deer,Adult,Books,N,Large,Deer,14,None,No,coniferous,-0.196579825,0.991968683,-0.132636445,No,Winter,PrimeAdult,0.461795433,0.462111603,2077.233154
BC36_1,BC36,BC36-008,170,13.03840481,Deer,Adult,Books,N,Large,Deer,1,None,No,scrub,-1.543051826,1.099776506,-0.132636445,No,Spring,PrimeAdult,0.396108344,0.390145752,3943.856445
BC36_1,BC36,BC36-014,88,9.38083152,Deer,Unknown,Books,N,Medium,Deer,13,None,No,coniferous,-0.693560567,1.524383498,-0.132636445,No,Spring,PrimeAdult,0.489517127,0.47505203,4553.539551
BC36_1,BC36,BC36-020,222,14.89966443,Deer,Adult,Books,Y,Large,Deer,10,None,can't tell,coniferous,0.819884282,-0.629848227,-0.132636445,No,Spring,PrimeAdult,0.370733242,0.221398209,9855.049805
BC36_1,BC36,BC36-024,64,8,Elk,Fawn/calf,Books,Y,Large,Elk,1,None,can't tell,coniferous,-0.328699798,-0.251778123,-0.132636445,No,Summer,PrimeAdult,0.491877396,0.405182561,5457.722656
BC36_1,BC36,BC36-026,240,15.49193338,Elk,Fawn/calf,Books,N,Large,Elk,25,None,No,coniferous,-1.201560607,1.630881773,-0.132636445,No,Summer,PrimeAdult,0.33886987,0.370756157,16648.19336
BC36_1,BC36,BC36-027,50,7.071067812,Deer,Adult,Books,N,Large,Deer,25,None,No,deciduous,-0.360830606,0.245342819,-0.132636445,No,Summer,PrimeAdult,0.480751548,0.386740057,8340.352539
BC36_1,BC36,BC36-028,120,10.95445115,Deer,Adult,Books,N,Large,Deer,34,None,No,deciduous,-0.33684081,0.8271391,-0.132636445,No,Summer,PrimeAdult,0.488003765,0.40565254,8640.87793
BC36_1,BC36,BC36-030,286,16.91153453,Deer,Adult,Books,N,Large,Deer,33,None,No,deciduous,-1.036810148,0.640256476,-0.132636445,No,Summer,PrimeAdult,0.497559225,0.402119987,7836.305664
BC36_1,BC36,BC36-036,18,4.242640687,Elk,Neonate,Books,N,Small,Elk,1,Pregnant,No,deciduous,-1.354718991,0.946254853,-0.132636445,No,Summer,PrimeAdult,0.532766133,0.420369961,14427.17773
BC36_1,BC36,BC36-037,52,7.211102551,Deer,Neonate,Books,N,Small,Deer,43,Pregnant,No,coniferous,-0.457835788,0.960863885,-0.132636445,No,Summer,PrimeAdult,0.351450305,0.382849995,33621.12109
BC36_1,BC36,BC36-038,120,10.95445115,Deer,Neonate,Books,N,Small,Deer,33,Pregnant,No,deciduous,0.30549033,0.309790087,-0.132636445,No,Summer,PrimeAdult,0.455489277,0.396600534,19436.30664
BC36_1,BC36,BC36-041,162,12.72792206,NonUngMammal,Unknown,Books,N,ExtraSmall,Other,13,Pregnant,No,scrub,-1.013944202,0.960863885,-0.132636445,No,Summer,PrimeAdult,0.414912563,0.38205055,13719.12207
BC36_1,BC36,BC36-045,74,8.602325267,Deer,Neonate,Books,N,Small,Deer,41,Pregnant,No,deciduous,0.506436861,-0.110669161,-0.132636445,No,Summer,PrimeAdult,0.447290623,0.362084953,24706.16797
BC36_1,BC36,BC36-046,28,5.291502622,Deer,Neonate,Books,N,Small,Deer,43,Pregnant,No,coniferous,-0.63710923,1.165341681,-0.132636445,No,Summer,PrimeAdult,0.44661936,0.382136992,20069.38867
BC36_1,BC36,BC36-047,172,13.11487705,Deer,Neonate,Books,N,Small,Deer,53,Pregnant,No,coniferous,-0.226243487,0.726100906,-0.132636445,No,Summer,PrimeAdult,0.425659121,0.374827584,24556.15234
BC36_1,BC36,BC36-050,66,8.124038405,UnknownUng,Unknown,Books,Y,Large,OtherUngulate,15,Pregnant,can't tell,coniferous,-0.382801502,0.647116272,-0.132636445,No,Summer,PrimeAdult,0.513051054,0.432748615,13395.26758
BC36_1,BC36,BC36-052,54,7.348469228,Deer,Neonate,Books,Y,Small,Deer,23,Pregnant,can't tell,coniferous,-0.112496515,0.918962726,-0.132636445,No,Summer,PrimeAdult,0.36106917,0.353380267,29235.05273
BC36_1,BC36,BC36-053,146,12.08304597,Deer,Neonate,Books,N,Small,Deer,13,Pregnant,No,coniferous,-0.829131773,0.676675928,-0.132636445,No,Summer,PrimeAdult,0.357055555,0.395472813,34939.08984
BC36_1,BC36,BC36-054,72,8.485281374,NonUngMammal,Unknown,Books,Y,ExtraSmall,Other,44,Pregnant,Possible,deciduous,-1.237643432,1.531568864,-0.132636445,No,Summer,PrimeAdult,0.439540966,0.396705712,17340.71875
BC36_1,BC36,BC36-056,66,8.124038405,Deer,Neonate,Books,N,Small,Deer,1,Pregnant,No,scrub,-1.013984595,1.721055873,-0.132636445,No,Summer,PrimeAdult,0.432618103,0.361045373,6645.597168
BC36_1,BC36,BC36-057,72,8.485281374,Deer,Unknown,Books,N,Medium,Deer,40,Pregnant,No,coniferous,-0.998140593,0.699233716,-0.132636445,No,Summer,PrimeAdult,0.467006582,0.382911884,5320.541992
BC36_1,BC36,BC36-058,148,12.16552506,Deer,Adult,Books,N,Large,Deer,20,Pregnant,No,scrub,-1.769849485,-0.267631194,-0.132636445,No,Fall,PrimeAdult,0.406748068,0.391529297,14220.5459
