CougarInterval,CougarID,ClusterID_unique,PreyGroup,DurationatKill,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,thi150,Dist2road,DensityofRoads_990,DensityofRoads_5010,BearHarvestDensity,DurationatKill.sqr,MultipleKills,Season,DeerUse_990,ElkUse_990
BC02_1,BC02,BC02-083,Elk,30,Yearling,Books,Y,ExtraLarge,Elk,28,None,can't tell,coniferous,1.934016315,0.515230732,-0.763989988,0.719404518,0.337969786,5.477225575,No,Winter,0.92422402,-0.574161354
BC02_1,BC02,BC02-084,Deer,104,Fawn/calf,Books,N,Medium,Deer,27,None,No,coniferous,2.558486965,1.286757626,-0.763989988,-1.09565977,0.337969786,10.19803903,No,Winter,-0.306029638,-1.239069656
BC02_1,BC02,BC02-085,Elk,160,Fawn/calf,Books,N,Large,Elk,27,None,No,coniferous,2.901874895,1.252399205,-0.763989988,-1.130624052,0.337969786,12.64911064,No,Winter,0.284444225,-1.635307814
BC02_1,BC02,BC02-089,Mesocarnivore,46,Unknown,Books,N,Small,Other,1,Pregnant,No,scrub,4.669319151,0.006162329,-0.763989988,-0.075156629,0.337969786,6.782329983,No,Spring,-0.155435343,-0.913847289
BC02_1,BC02,BC02-091-B,Elk,120,Adult,Books,N,ExtraLarge,Elk,21,Pregnant,No,coniferous,3.305044562,0.443567493,-0.763989988,-0.541419264,0.337969786,10.95445115,No,Spring,-1.065089614,-0.722272355
BC02_1,BC02,BC02-091-A,Elk,202,Adult,Books,N,ExtraLarge,Elk,1,Pregnant,No,scrub,4.845825523,0.628263755,-0.763989988,-0.401941967,0.337969786,14.2126704,No,Spring,-0.877210622,-0.883975462
BC02_1,BC02,BC02-094,Elk,52,Adult,Books,N,ExtraLarge,Elk,1,Pregnant,No,scrub,2.347367983,0.2824512,-0.763989988,-0.909711062,0.337969786,7.211102551,No,Spring,0.243814386,0.086704587
BC02_1,BC02,BC02-096,Elk,32,Adult,Books,N,ExtraLarge,Elk,1,Pregnant,No,scrub,2.617980174,-0.892347052,1.301741741,0.910522418,0.337969786,5.656854249,No,Spring,1.760645777,0.932530101
BC02_1,BC02,BC02-098,Elk,50,Adult,Books,N,ExtraLarge,Elk,1,Pregnant,No,scrub,1.915564556,0.460285485,-0.763989988,-0.972369502,0.337969786,7.071067812,No,Spring,1.430684802,0.301651561
BC02_1,BC02,BC02-101,Elk,78,Yearling,Books,N,ExtraLarge,Elk,1,Pregnant,No,scrub,3.128239277,0.648322657,-0.763989988,-0.299665584,0.337969786,8.831760866,No,Spring,0.52763239,0.884806288
BC02_1,BC02,BC02-104,Deer,138,Adult,Books,N,Large,Deer,53,Pregnant,No,coniferous,3.711539467,0.122694162,-0.763989988,-0.125616688,0.337969786,11.74734012,No,Summer,-0.058252036,0.433546425
BC02_1,BC02,BC02-107,Deer,148,Adult,Books,Y,Large,Deer,13,Pregnant,Likely.Yes,scrub,2.260016987,0.515774929,-0.763989988,-0.811541049,0.337969786,12.16552506,No,Summer,-0.379590529,0.06262484
BC02_1,BC02,BC02-110,Elk,62,Neonate,Books,N,Small,Elk,36,Pregnant,No,coniferous,2.456763674,0.39205508,-0.763989988,1.075644385,0.337969786,7.874007874,No,Summer,0.69617829,2.136007797
BC02_1,BC02,BC02-111,Elk,120,Neonate,Books,N,Small,Elk,19,Pregnant,No,coniferous,3.995131921,-0.085415345,-0.763989988,-0.274002722,0.337969786,10.95445115,No,Summer,-0.33233283,-0.869063503
BC02_1,BC02,BC02-112,Deer,26,Adult,Books,N,Large,Deer,1,Pregnant,No,coniferous,2.401661255,-1.400864857,1.324074625,0.507040773,0.337969786,5.099019514,No,Summer,0.435334338,0.341071806
BC02_1,BC02,BC02-113,Deer,46,Adult,Books,Y,Large,Deer,7,Pregnant,can't tell,coniferous,2.883416747,-0.52726103,-0.2364497,-0.119626852,0.337969786,6.782329983,No,Summer,0.42482614,-0.038757643
BC02_1,BC02,BC02-114,Deer,22,Neonate,Books,N,ExtraSmall,Deer,40,Pregnant,No,coniferous,4.064022937,-0.338042371,-0.763989988,-0.128617058,0.337969786,4.69041576,No,Summer,-0.386664373,0.316623861
BC02_1,BC02,BC02-116,Deer,26,Neonate,Books,N,ExtraSmall,Deer,22,Pregnant,No,coniferous,3.703361484,-0.388292426,-0.763989988,0.748325377,0.337969786,5.099019514,No,Summer,-0.73549872,-0.771936123
BC02_1,BC02,BC02-117,Deer,32,Neonate,Books,N,ExtraSmall,Deer,37,Pregnant,No,coniferous,3.659283175,-0.664083771,0.563623955,0.552072345,0.337969786,5.656854249,No,Summer,0.687473877,0.35847155
BC02_1,BC02,BC02-118-B,Deer,11.98333333,Neonate,Books,N,Small,Deer,24,0-5mo,No,scrub,4.294438032,1.323655514,-0.763989988,-1.373071546,0.337969786,3.461695153,No,Summer,0.054727833,-0.836889212
BC02_1,BC02,BC02-118-A,Deer,6,Neonate,Books,N,Small,Deer,18,0-5mo,No,coniferous,3.048490559,1.081045251,-0.763989988,-1.161271263,0.337969786,2.449489743,No,Summer,0.717460544,0.31168603
BC02_1,BC02,BC02-120,Deer,40,Neonate,Books,N,Small,Deer,26,0-5mo,No,scrub,3.651735684,-0.282549296,-0.763989988,0.008667468,0.337969786,6.32455532,No,Summer,0.559210877,0.609894795
BC02_1,BC02,BC02-121,Deer,48,Fawn/calf,Books,Y,Medium,Deer,11,0-5mo,can't tell,scrub,3.004047218,-0.704777893,0.818630875,0.580184446,0.337969786,6.92820323,No,Summer,0.670203235,0.22320501
BC02_1,BC02,BC02-119.2,Deer,30,Neonate,Books,N,Small,Deer,1,0-5mo,No,scrub,3.573047639,0.003192126,-0.763989988,0.499870657,0.337969786,5.477225575,No,Summer,0.504864544,0.616012509
BC02_1,BC02,BC02-122,Deer,16,Neonate,Books,N,Small,Deer,22,0-5mo,No,coniferous,2.519065872,-0.961935599,1.162314782,0.893580566,0.337969786,4,No,Summer,0.27653505,-0.007074287
BC02_1,BC02,BC02-124,Deer,68,Neonate,Books,N,Small,Deer,17,0-5mo,No,scrub,2.545512123,0.407459193,-0.763989988,-0.909711062,0.337969786,8.246211251,No,Summer,0.484762885,0.207718606
BC02_1,BC02,BC02-126,Deer,24,Neonate,Books,N,Small,Deer,42,0-5mo,No,coniferous,4.27376954,-0.68458398,0.985663208,0.461346095,0.337969786,4.898979486,No,Summer,1.052135527,1.37496446
BC02_1,BC02,BC02-127.1,Deer,42,Adult,Books,Y,Large,Deer,42,0-5mo,Likely.Yes,coniferous,3.578883101,-0.591635044,0.375627283,0.048183516,0.337969786,6.480740698,No,Summer,0.90619434,0.49162314
BC02_1,BC02,BC02-128,Deer,70,Yearling,Books,N,Medium,Deer,28,0-5mo,No,coniferous,3.330703663,-0.740200592,0.334172692,-0.211053167,0.337969786,8.366600265,No,Summer,0.173859023,0.059647806
BC02_1,BC02,BC02-130/132,Deer,80.01666667,Neonate,Books,N,Small,Deer,41,0-5mo,No,coniferous,4.27839057,-0.264772672,-0.459414461,0.417417397,0.337969786,8.945203557,No,Summer,0.213831125,0.153482644
BC02_1,BC02,BC02-133,Elk,44,Neonate,Books,N,Small,Elk,18,0-5mo,No,scrub,3.044522438,0.467988531,-0.763989988,-0.656399118,0.337969786,6.633249581,No,Summer,-0.159503019,0.99854865
BC02_1,BC02,BC02-135,Elk,90,Neonate,Books,Y,Small,Elk,6,0-5mo,can't tell,coniferous,2.260016987,0.249737026,-0.763989988,-0.315851514,0.337969786,9.486832981,No,Summer,0.24532964,0.411772116
BC02_1,BC02,BC02-137,Elk,22,Neonate,Books,Y,Small,Elk,1,0-5mo,can't tell,coniferous,3.140909005,-1.682046894,1.411114339,0.260942734,0.337969786,4.69041576,No,Summer,-0.819989368,-0.363953473
BC02_1,BC02,BC02-138,Deer,26,Adult,Books,N,Large,Deer,1,0-5mo,No,scrub,2.614930005,-1.206093496,2.558536753,0.811956943,0.337969786,5.099019514,No,Summer,-0.010674764,0.250628352
BC02_1,BC02,BC02-142,Deer,104,Adult,Books,N,Large,Deer,42,0-5mo,No,coniferous,3.766997233,-0.211432995,-0.763989988,0.568501417,0.337969786,10.19803903,No,Summer,-0.461961709,-0.245477262
BC02_1,BC02,BC02-144,Elk,102,Neonate,Books,N,Small,Elk,1,0-5mo,No,scrub,2.036924386,0.891601539,-0.763989988,-1.30817487,0.337969786,10.09950494,No,Summer,0.659445917,-0.348587839
BC02_1,BC02,BC02-148,Elk,92,Neonate,Books,N,Medium,Elk,39,0-5mo,No,coniferous,4.285305854,-1.212244615,1.494802574,-0.069286391,0.337969786,9.591663047,No,Fall,-2.032664513,0.746778413
BC02_1,BC02,BC02-150,Elk,20,Neonate,Books,N,Medium,Elk,16,0-5mo,No,coniferous,3.394223249,-0.68103018,0.696702926,0.147184019,0.337969786,4.472135955,No,Fall,-0.856510048,0.393697715
BC02_1,BC02,BC02-152,Elk,164,Neonate,Books,Y,Medium,Elk,42,0-5mo,Possible,coniferous,3.730698998,0.32149706,-0.763989988,-0.20794924,0.337969786,12.80624847,No,Fall,-0.84075951,0.024373218
BC02_1,BC02,BC02-154,Elk,122,Neonate,Books,N,Medium,Elk,1,0-5mo,No,scrub,1.95769865,1.373909078,-0.763989988,-1.325545267,0.337969786,11.04536102,No,Fall,0.112390816,1.580487298
BC02_1,BC02,BC02-156,Elk,40,Neonate,Books,Y,Medium,Elk,20,0-5mo,Possible,coniferous,3.628790654,0.678050777,-0.763989988,-0.607372386,0.337969786,6.32455532,No,Fall,-0.644176069,-0.724093232
BC02_1,BC02,BC02-158,Deer,176,Adult,Books,N,Large,Deer,22,0-5mo,No,coniferous,2.224623552,0.887983574,-0.763989988,-0.87492989,0.337969786,13.26649916,No,Fall,-0.730701369,-0.849440191
BC02_1,BC02,BC02-160,Deer,58,Adult,Books,N,Large,Deer,22,0-5mo,No,coniferous,3.988210636,-0.890762869,0.958949376,-0.484522666,0.337969786,7.615773106,No,Fall,-1.448926303,0.610595402
BC02_1,BC02,BC02-162,Deer,138,Adult,Books,N,Large,Deer,21,0-5mo,No,scrub,4.447051888,0.521049198,-0.763989988,-0.629848227,0.337969786,11.74734012,No,Fall,-0.886369558,0.10086697
BC02_1,BC02,BC02-165,Elk,162,Neonate,Books,Y,Medium,Elk,17,0-5mo,can't tell,coniferous,3.02244742,0.910374711,-0.763989988,-0.161865162,0.337969786,12.72792206,No,Fall,-1.179529623,-0.336639229
BC02_1,BC02,BC02-166,Deer,22,Neonate,Books,N,Medium,Deer,34,0-5mo,No,coniferous,4.490506821,1.202655838,-0.763989988,-1.110543714,0.337969786,4.69041576,No,Fall,-0.562632734,0.01711568
BC02_1,BC02,BC02-167,Elk,106,Neonate,Books,N,Medium,Elk,22,0-5mo,No,coniferous,3.951243719,0.144373633,-0.763989988,0.499870657,0.337969786,10.29563014,No,Fall,-1.444013894,0.556476659
BC02_1,BC02,BC02-168,Deer,48,Neonate,Books,N,Medium,Deer,1,0-5mo,No,coniferous,3.696140626,0.898693301,-0.763989988,0.187395314,0.337969786,6.92820323,No,Fall,-0.172116182,0.516640994
BC02_1,BC02,BC02-169,Deer,56,Unknown,Books,Y,Medium,Deer,1,0-5mo,No,scrub,2.394137332,0.827166361,-0.763989988,-0.519900341,0.337969786,7.483314774,No,Fall,2.090059234,1.022837125
BC02_1,BC02,BC02-171,Deer,38,Unknown,Books,N,Medium,Deer,1,0-5mo,No,scrub,2.367108356,-1.175383736,1.411114339,-0.782717603,0.337969786,6.164414003,No,Fall,0.5122864,0.92725207
BC02_1,BC02,BC02-172,Elk,56,Adult,Books,N,ExtraLarge,Elk,1,0-5mo,No,scrub,1.770789168,-0.937138143,1.411114339,-0.391836871,0.337969786,7.483314774,No,Fall,0.360370921,1.718452491
BC02_1,BC02,BC02-174,Elk,158,Adult,Books,N,ExtraLarge,Elk,6,0-5mo,No,scrub,2.59022444,0.67742064,-0.763989988,-0.592528538,0.337969786,12.56980509,No,Fall,-1.492193605,-0.187247412
BC02_1,BC02,BC02-175,Elk,32,Neonate,Books,N,Medium,Elk,10,0-5mo,No,coniferous,2.014968123,-1.355253628,1.908649415,0.637966644,0.337969786,5.656854249,No,Fall,1.172036058,0.155066321
BC02_1,BC02,BC02-176,Deer,28,Unknown,Books,N,Medium,Deer,27,0-5mo,No,coniferous,2.495229165,-1.202021114,1.324074625,-0.098775546,0.337969786,5.291502622,No,Winter,1.027689447,0.333541179
BC02_1,BC02,BC02-177,Deer,28,Fawn/calf,Books,N,Medium,Deer,1,0-5mo,No,coniferous,2.031432322,-0.977648363,0.728119271,-0.940743845,0.337969786,5.291502622,No,Winter,1.245307554,0.882212264
BC02_1,BC02,BC02-178,Elk,28,Fawn/calf,Books,Y,Large,Elk,1,0-5mo,Possible,scrub,1.915690379,0.995751298,-0.763989988,-0.054670109,0.337969786,5.291502622,No,Winter,1.131460435,-0.041830574
BC02_1,BC02,BC02-181,Deer,22,Unknown,Books,N,Medium,Deer,1,0-5mo,No,coniferous,2.047692843,1.414043904,-0.763989988,-0.840837659,0.337969786,4.69041576,No,Winter,1.496958583,1.479376672
BC02_1,BC02,BC02-182,Deer,22,Yearling/Adult,Books,Y,Large,Deer,33,0-5mo,Possible,coniferous,3.435336942,-0.034022759,-0.763989988,-0.660221824,0.337969786,4.69041576,No,Winter,-0.451575735,-1.37546404
BC02_1,BC02,BC02-183,Deer,16,Fawn/calf,Books,N,Medium,Deer,16,0-5mo,No,coniferous,3.312693414,-0.951297167,1.162314782,-0.82822253,0.337969786,4,No,Winter,0.880275727,-0.073467127
BC02_1,BC02,BC02-184,Elk,102,Adult,Books,N,ExtraLarge,Elk,11,0-5mo,No,coniferous,4.338929767,-0.178485616,-0.763989988,-0.412093811,0.337969786,10.09950494,No,Winter,0.994167609,0.260838506
BC02_1,BC02,BC02-185,Elk,100,Unknown,Books,N,Large,Elk,6,0-5mo,No,scrub,2.04235478,-0.629407422,0.664595864,0.062154052,0.337969786,10,No,Winter,0.305947963,0.583205565
BC02_1,BC02,BC02-186,Mesocarnivore,36,Unknown,Books,Y,ExtraSmall,Other,13,0-5mo,can't tell,scrub,3.555344574,-0.039727097,-0.763989988,-0.432540376,0.337969786,6,No,Winter,0.217227333,-0.585093511
BC02_1,BC02,BC02-187,Elk,80,Fawn/calf,Books,N,Large,Elk,16,0-5mo,No,scrub,2.913247214,-0.541173638,0.415625956,-0.198661566,0.337969786,8.94427191,No,Winter,0.492625739,0.248526166
BC02_1,BC02,BC02-188,Deer,28,Unknown,Books,N,Medium,Deer,16,0-5mo,No,coniferous,2.571360926,1.28102669,-0.763989988,-1.192587377,0.337969786,5.291502622,No,Winter,-0.010586404,-0.987589135
BC02_1,BC02,BC02-189,Deer,62,Unknown,Books,N,Medium,Deer,8,6-12mo,No,scrub,3.765070478,0.792189324,-0.763989988,-0.698872391,-0.132636445,7.874007874,No,Winter,0.395368074,-0.879917438
BC02_1,BC02,BC02-192,Elk,104,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,3.727700424,0.005259972,-0.763989988,-0.11663736,-0.132636445,10.19803903,No,Winter,0.729841815,0.91388842
BC02_1,BC02,BC02-193,Elk,150,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,3.190156807,1.122936499,-0.763989988,0.26871084,-0.132636445,12.24744871,No,Winter,1.260106457,1.515703952
BC02_1,BC02,BC02-194,Deer,106,Unknown,Books,N,Medium,Deer,1,6-12mo,No,scrub,2.561751642,-0.526857001,0.818630875,1.047288248,-0.132636445,10.29563014,No,Winter,1.368592043,1.035090633
BC02_1,BC02,BC02-195,Deer,50,Fawn/calf,Books,N,Medium,Deer,4,6-12mo,No,scrub,1.939980915,0.577582395,-0.763989988,-0.626084449,-0.132636445,7.071067812,No,Winter,2.028052328,0.769169075
BC02_1,BC02,BC02-197,NonUngMammal,16,Unknown,Books,N,ExtraSmall,Other,19,6-12mo,No,coniferous,2.386511475,-0.400265886,-0.763989988,-0.559525354,-0.132636445,4,No,Winter,0.052349903,-1.053133311
BC02_1,BC02,BC02-198,Elk,92,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,4.310797487,-0.203723623,-0.763989988,-0.223509478,-0.132636445,9.591663047,No,Winter,0.503270953,1.320833886
BC02_1,BC02,BC02-199,Deer,34,Fawn/calf,Books,N,Medium,Deer,11,6-12mo,No,coniferous,2.144965676,1.698678552,-0.763989988,-1.549278613,-0.132636445,5.830951895,No,Winter,-0.672268918,-1.181295357
BC02_1,BC02,BC02-200,Elk,82,Fawn/calf,Books,N,Large,Elk,26,6-12mo,No,coniferous,2.405435136,0.64929791,-0.763989988,-0.341990703,-0.132636445,9.055385138,No,Winter,0.585009991,-0.484516816
BC02_1,BC02,BC02-201,Deer,64,Yearling/Adult,Books,N,Large,Deer,19,6-12mo,No,coniferous,1.852498974,-0.885291992,0.985663208,-0.302893631,-0.132636445,8,No,Winter,1.487557413,0.522144942
BC02_1,BC02,BC02-204,Elk,78,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,2.931187242,0.59476932,-0.763989988,-0.512776752,-0.132636445,8.831760866,No,Winter,-0.171912704,-0.503117062
BC02_1,BC02,BC02-205,Elk,56,Adult,Books,Y,ExtraLarge,Elk,1,6-12mo,can't tell,scrub,2.621038824,1.270101184,-0.763989988,-1.816982435,-0.132636445,7.483314774,No,Winter,0.759926573,-0.348643479
BC02_1,BC02,BC02-206,Elk,98,Fawn/calf,Books,N,Large,Elk,6,6-12mo,No,scrub,1.825879367,-0.073467843,-0.763989988,0.000121503,-0.132636445,9.899494937,No,Winter,1.132816972,1.197315765
BC02_1,BC02,BC02-209,Elk,48,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.242437957,-0.815144397,1.063463174,-0.204849341,-0.132636445,6.92820323,No,Winter,1.158158327,2.046006186
BC02_1,BC02,BC02-210,Elk,46,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.047724345,-0.833837175,1.575499026,-0.022806468,-0.132636445,6.782329983,No,Winter,0.694238267,2.305960584
BC02_1,BC02,BC02-212,Elk,194,Adult,Books,N,ExtraLarge,Elk,17,6-12mo,No,coniferous,3.335164689,-0.209272071,-0.763989988,0.820640721,-0.132636445,13.92838828,No,Winter,-0.041390886,-0.71923319
BC02_1,BC02,BC02-213,Elk,103,Fawn/calf,Books,N,Large,Elk,44,6-12mo,No,coniferous,3.457908104,-0.112437268,-0.763989988,0.192713019,-0.132636445,10.14889157,No,Winter,-1.125159575,-2.01493827
BC02_1,BC02,BC02-214,Elk,40,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,coniferous,1.957715884,-1.087521985,1.432335372,-0.498602142,-0.132636445,6.32455532,No,Winter,0.439516053,0.545245432
BC02_1,BC02,BC02-215,Deer,78,Unknown,Books,N,Medium,Deer,1,6-12mo,No,scrub,2.740887276,1.270554711,-0.763989988,-0.905324294,-0.132636445,8.831760866,No,Winter,0.333458609,0.134110975
BC02_1,BC02,BC02-217,Elk,34,Adult,Books,N,ExtraLarge,Elk,6,6-12mo,No,scrub,1.697128583,-0.250401012,-0.763989988,-0.128617058,-0.132636445,5.830951895,No,Winter,0.654928279,-1.098510173
BC02_1,BC02,BC02-218,Elk,35,Yearling,Books,N,ExtraLarge,Elk,7,6-12mo,No,scrub,3.016367505,-0.839793763,1.063463174,0.034138786,-0.132636445,5.916079783,No,Winter,0.718006662,0.442450362
BC02_1,BC02,BC02-219-B,Elk,66,Adult,Books,N,ExtraLarge,Elk,13,6-12mo,No,scrub,2.888063323,0.434952791,-0.763989988,-0.629848227,-0.132636445,8.124038405,No,Spring,0.667050831,0.633918125
BC02_1,BC02,BC02-219-A,Elk,56,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.427784138,0.819185678,-0.763989988,-0.152752634,-0.132636445,7.483314774,No,Spring,1.304599548,1.294376246
BC02_1,BC02,BC02-222/223,Elk,56,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,2.310900037,0.244137323,-0.763989988,-0.742318376,-0.132636445,7.483314774,No,Spring,-1.163702513,-1.16880454
BC02_1,BC02,BC02-226,Elk,92,Fawn/calf,Books,N,Large,Elk,23,6-12mo,No,scrub,2.62105658,-1.152885616,1.925948232,0.728330039,-0.132636445,9.591663047,No,Spring,1.025321735,0.497502186
BC02_1,BC02,BC02-227,Deer,50,Unknown,Books,N,Medium,Deer,1,6-12mo,No,coniferous,2.351398508,-0.264232214,-0.763989988,-0.498602142,-0.132636445,7.071067812,No,Spring,1.911145553,1.254909938
BC02_1,BC02,BC02-228,Elk,98,Yearling,Books,N,ExtraLarge,Elk,12,6-12mo,No,scrub,3.188416617,-0.666147005,0.664595864,0.580184446,-0.132636445,9.899494937,No,Spring,2.145732683,1.389127709
BC02_1,BC02,BC02-230,Elk,32,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.025942125,-0.993907648,1.411114339,0.258348668,-0.132636445,5.656854249,No,Spring,1.614685087,1.547770994
BC02_1,BC02,BC02-232,Elk,78,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,4.217667778,-0.482115133,0.334172692,-0.011317063,-0.132636445,8.831760866,No,Spring,-0.493585562,-0.035854038
BC02_1,BC02,BC02-235,Elk,40,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.74888782,-0.111256788,-0.763989988,0.499870657,-0.132636445,6.32455532,No,Spring,0.742797897,0.304969009
BC02_1,BC02,BC02-236,Elk,46,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,2.224623552,-1.078730962,1.63424011,0.617284738,-0.132636445,6.782329983,No,Spring,1.854797652,1.468626884
BC02_1,BC02,BC02-238,Elk,50,Yearling,Books,N,ExtraLarge,Elk,14,6-12mo,No,coniferous,2.645003622,-0.865236825,1.324074625,1.317841748,-0.132636445,7.071067812,No,Summer,0.65084232,1.388617055
BC02_1,BC02,BC02-240,Deer,38,Adult,Books,N,Large,Deer,36,6-12mo,No,coniferous,2.140123607,0.306225975,-0.763989988,1.004335368,-0.132636445,6.164414003,No,Summer,0.275062906,0.916934839
BC02_1,BC02,BC02-241,Elk,52,Fawn/calf,Books,N,Large,Elk,20,6-12mo,No,coniferous,2.931206773,-0.003667449,-0.763989988,-0.470536436,-0.132636445,7.211102551,No,Summer,-0.817067266,-0.028567454
BC02_1,BC02,BC02-243,Elk,76,Fawn/calf,Books,N,Large,Elk,16,6-12mo,No,scrub,2.242515737,-1.262804415,1.411114339,-0.467054232,-0.132636445,8.717797887,No,Summer,0.037681399,0.537727897
BC02_1,BC02,BC02-246,Deer,30,Adult,Books,N,Large,Deer,18,12mos+,No,scrub,3.087228817,0.080682383,-0.763989988,0.461346095,-0.132636445,5.477225575,No,Summer,0.149366622,0.266526488
BC02_1,BC02,BC02-247,Deer,37,Adult,Books,Y,Large,Deer,40,12mos+,Unlikely,coniferous,3.985891342,-0.24664781,-0.763989988,0.979559231,-0.132636445,6.08276253,No,Summer,-0.534484859,0.118272079
BC02_2,BC02,BC02-247.2,Deer,24,Adult,Books,N,Large,Deer,1,12mos+,No,scrub,2.98314113,-0.473177146,0.598113177,0.694734527,-0.132636445,4.898979486,No,Summer,-0.435705226,-1.549343658
BC02_2,BC02,BC02-247.3,Elk,12,Neonate,Books,N,Small,Elk,35,12mos+,No,coniferous,2.99154873,-0.139835403,-0.763989988,0.967106565,-0.132636445,3.464101615,No,Summer,0.342208175,1.622908606
BC02_2,BC02,BC02-247.4,Deer,24,Yearling,Books,N,Large,Deer,38,12mos+,No,scrub,2.574500207,-0.164374249,-0.763989988,0.835784466,-0.132636445,4.898979486,No,Summer,-0.260054519,-0.081968825
BC02_2,BC02,BC02-247.5,Deer,12,Yearling,Books,N,Large,Deer,34,12mos+,No,coniferous,2.187931311,0.175313664,-0.763989988,-0.125616688,-0.132636445,3.464101615,No,Summer,-0.818934889,1.171423814
BC02_2,BC02,BC02-247.6,Deer,36,Adult,Books,N,Large,Deer,20,12mos+,No,coniferous,3.681565172,-0.57199901,0.246172756,1.039145872,-0.132636445,6,No,Summer,-1.289437948,-0.813509216
BC02_2,BC02,BC02-248,Deer,48,Adult,Books,N,Large,Deer,38,12mos+,No,coniferous,4.104022514,-1.100696383,0.334172692,0.533190659,-0.132636445,6.92820323,No,Summer,0.382301724,0.547992054
BC02_3,BC02,BC02-249,Elk,20,Neonate,Books,N,Small,Elk,50,12mos+,No,coniferous,4.422850582,0.088174356,-0.763989988,0.563816111,-0.132636445,4.472135955,No,Summer,-0.452720131,0.180082524
BC02_3,BC02,BC02-251,Elk,26,Neonate,Books,N,Small,Elk,34,12mos+,No,coniferous,2.915498304,-0.496534707,0.664595864,1.123752088,-0.132636445,5.099019514,No,Summer,0.403494451,0.435020868
BC02_3,BC02,BC02-252,Deer,44,Adult,Books,Y,Large,Deer,30,12mos+,Unlikely,coniferous,3.273979721,-0.521870169,-0.082938405,0.701481009,-0.132636445,6.633249581,No,Summer,-0.460927471,0.235009396
BC02_3,BC02,BC02-253,Deer,18,Neonate,Books,N,Small,Deer,20,12mos+,No,coniferous,3.884990989,0.259805574,-0.763989988,0.219150894,-0.132636445,4.242640687,No,Summer,-0.991141511,1.077211938
BC02_3,BC02,BC02-254,Deer,62,Yearling,Books,N,Medium,Deer,20,12mos+,No,scrub,2.149869743,-0.695081082,0.818630875,-0.381777882,-0.132636445,7.874007874,No,Summer,-0.118482276,-0.328193387
BC02_3,BC02,BC02-255,Deer,44,Fawn/calf,Books,N,Medium,Deer,38,12mos+,No,coniferous,3.619884403,0.153666982,-0.763989988,0.050983521,-0.132636445,6.633249581,No,Summer,0.992595428,1.035041213
BC02_3,BC02,BC02-256,Deer,18,Neonate,Books,N,Small,Deer,24,12mos+,No,mix.for,4.417840013,-0.917620767,1.301741741,1.167310675,-0.132636445,4.242640687,No,Summer,-0.592248031,-0.203388687
BC02_3,BC02,BC02-257,Deer,66,Adult,Books,N,Large,Deer,43,12mos+,No,coniferous,3.696140626,-1.158194522,1.614820923,0.665338532,-0.132636445,8.124038405,No,Summer,-0.755687571,-0.262427309
BC02_3,BC02,BC02-258,Elk,38,Yearling,Books,N,ExtraLarge,Elk,14,12mos+,No,scrub,2.665473603,-0.497164058,-0.763989988,0.987836973,-0.132636445,6.164414003,No,Summer,-0.863508707,-0.371966199
BC02_3,BC02,BC02-260,Deer,27,Adult,Books,N,Large,Deer,11,12mos+,No,scrub,3.649573288,1.427750973,-0.763989988,-1.542227073,-0.132636445,5.196152423,No,Summer,0.785412729,-0.343740667
BC02_3,BC02,BC02-261,Deer,28,Adult,Books,N,Large,Deer,22,12mos+,No,coniferous,3.149869002,-0.818840972,0.528214535,-0.537817156,-0.132636445,5.291502622,No,Summer,-0.707707424,-1.182908244
BC02_3,BC02,BC02-262,Deer,50,Adult,Books,N,Large,Deer,44,12mos+,No,coniferous,3.394215054,0.240114502,-0.763989988,0.92317529,-0.132636445,7.071067812,No,Summer,-0.666343752,1.48522928
BC02_3,BC02,BC02-263,Elk,30,Neonate,Books,N,Small,Elk,27,12mos+,No,coniferous,2.724595512,0.151154764,-0.763989988,0.33517232,-0.132636445,5.477225575,No,Summer,-0.171986273,1.104437924
BC02_3,BC02,BC02-264,Elk,62,Fawn/calf,Books,Y,Large,Elk,40,12mos+,Likely.Yes,coniferous,2.830740159,-0.188999309,-0.763989988,0.025675839,-0.132636445,7.874007874,No,Summer,-0.493465673,0.240430308
BC02_3,BC02,BC02-266,Deer,20,Neonate,Books,N,Small,Deer,25,12mos+,No,scrub,2.424028955,0.476688213,-0.763989988,0.08711774,-0.132636445,4.472135955,No,Summer,1.794086492,0.6515268
