ClusterBout,CougID,ClusID,StudySite,BearBeforeBout,AvianBeforeBout,AnyScavenger,MammalScavenger,NonBearMamnmalScavenger,CarcassAge,CachingTime,FeedingTime,RestingTime,VigilantTime,UnknownTime,OtherTime,SumTime,KillorShared,PreySpecies,Non.focalAdultCougarPresent,Habitat,Year,BearSeason,KitteninBout,BearHarvestDensity,CanopyCover.scale,DemographicStatus,PropVig,PropCache,PropFeed,PropRelax,DistancetoRoad,DensityofRoads_510,DensityofRoads_990,DensityofRoads_2490,thi210
BC05-101_Bout1,BC05,BC05-101,Books,N,Y,Y,N,N,87.3,12.874,35.74,0,69.956,0,0,118.57,kill,Elk,N,Sagebrush/scrub,2020,N,N,0.169358178,-0.252531468,WeanedKits,0.58999747,0.108577212,0.301425318,0,0.253874485,-0.468364321,-0.682142472,-1.18794615,-0.34469244
BC05-110_Bout1,BC05,BC05-110,Books,N,Y,Y,N,N,80.6,0,0,0,14.645,0,4.8,19.445,kill,Elk,N,pinyon/juniper,2020,N,Y,0.169358178,0.6433581,WeanedKits,0.75314991,0,0,0,0.148533411,-0.468364321,-0.682142472,-0.165685855,-0.22710821
BC05-110_Bout3,BC05,BC05-110,Books,N,Y,Y,N,N,84.4,0,58.264,0,4.594,0,7.101,69.959,kill,Elk,N,pinyon/juniper,2020,N,Y,0.169358178,0.6433581,WeanedKits,0.065667034,0,0.832830658,0,0.148533411,-0.468364321,-0.682142472,-0.165685855,-0.22710821
BC05-110_Bout4,BC05,BC05-110,Books,N,Y,Y,N,N,91.4,0,11.154,0,2.651,0,5.517,19.322,kill,Elk,N,pinyon/juniper,2020,N,Y,0.169358178,0.6433581,WeanedKits,0.137201118,0,0.577269434,0,0.148533411,-0.468364321,-0.682142472,-0.165685855,-0.22710821
BC05-110_Bout5,BC05,BC05-110,Books,N,Y,Y,N,N,94.1,171.931,0,0,36.524,0,0,208.455,kill,Elk,N,pinyon/juniper,2020,N,Y,0.169358178,0.6433581,WeanedKits,0.175212876,0.824787124,0,0,0.148533411,-0.468364321,-0.682142472,-0.165685855,-0.22710821
BC05-110_Bout6,BC05,BC05-110,Books,N,Y,Y,N,N,97.5,0,0,0,146.407,0,0,146.407,kill,Elk,N,pinyon/juniper,2020,N,Y,0.169358178,0.6433581,WeanedKits,1,0,0,0,0.148533411,-0.468364321,-0.682142472,-0.165685855,-0.22710821
BC05-115_Bout1,BC05,BC05-115,Books,N,N,N,N,N,45.4,0,324.041,0,38.062,0,0,362.103,kill,Elk,N,Sagebrush/scrub,2020,N,N,0.169358178,0.36339261,WeanedKits,0.105113738,0,0.894886262,0,-0.715763172,-0.468364321,0.449331703,0.438255119,1.200417632
BC05-115_Bout2,BC05,BC05-115,Books,N,N,N,N,N,49.5,0,51.407,0,10.384,0,18.672,80.463,kill,Elk,N,Sagebrush/scrub,2020,N,N,0.169358178,0.36339261,WeanedKits,0.129053105,0,0.638889925,0,-0.715763172,-0.468364321,0.449331703,0.438255119,1.200417632
BC05-115_Bout3,BC05,BC05-115,Books,N,N,N,N,N,52.1,0,650.966,0,34.238,0,15.998,701.202,kill,Elk,N,Sagebrush/scrub,2020,N,Y,0.169358178,0.36339261,WeanedKits,0.048827585,0,0.928357306,0,-0.715763172,-0.468364321,0.449331703,0.438255119,1.200417632
BC05-115_Bout4,BC05,BC05-115,Books,N,N,N,N,N,55.9,82.241,80.772,0,16.85,0,20.452,200.315,kill,Elk,N,Sagebrush/scrub,2020,N,Y,0.169358178,0.36339261,WeanedKits,0.084117515,0.410558371,0.403224921,0,-0.715763172,-0.468364321,0.449331703,0.438255119,1.200417632
BC05-115_Bout5,BC05,BC05-115,Books,N,N,N,N,N,67.3,0,127.917,0,47.302,25.196,6.625,207.04,kill,Elk,N,Sagebrush/scrub,2020,N,N,0.169358178,0.36339261,WeanedKits,0.228467929,0,0.617837133,0,-0.715763172,-0.468364321,0.449331703,0.438255119,1.200417632
BC06-026_Bout1,BC06,BC06-026,Books,N,N,N,N,N,89.4,0,2393.556,0,69.918,47.678,3.4,2514.552,kill,Deer,N,mixed conifer/deciduous,2019,Y,N,-0.151573975,-1.65235892,None,0.027805351,0,0.951881687,0,-1.212336918,1.491409371,1.828373316,0.840867264,0.622399336
BC06-026_Bout2,BC06,BC06-026,Books,N,N,N,N,N,94.2,185.236,231.663,0,18.33,1.198,43.284,479.711,kill,Deer,N,mixed conifer/deciduous,2019,Y,N,-0.151573975,-1.65235892,None,0.038210506,0.386140822,0.482922009,0,-1.212336918,1.491409371,1.828373316,0.840867264,0.622399336
BC06-039_Bout1,BC06,BC06-039,Books,N,N,N,N,N,64.7,0,30.769,0,90.955,0,14.11,135.834,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.669604076,0,0.226519134,0,1.08232596,-0.468364321,-0.682142472,-1.18794615,-0.790011841
BC06-039_Bout3,BC06,BC06-039,Books,N,N,Y,Y,Y,86.1,0,0,0,29.909,0,0,29.909,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,1,0,0,0,1.08232596,-0.468364321,-0.682142472,-1.18794615,-0.790011841
BC06-039_Bout4,BC06,BC06-039,Books,N,N,Y,Y,Y,93.7,0,0,20.129,0,0,1.983,22.112,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0,0,0,0.910320188,1.08232596,-0.468364321,-0.682142472,-1.18794615,-0.790011841
BC06-039_Bout5,BC06,BC06-039,Books,N,N,Y,Y,Y,95.9,43.77,57.659,5.109,17.206,0,9.522,133.266,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.129110201,0.328440863,0.432660994,0.03833686,1.08232596,-0.468364321,-0.682142472,-1.18794615,-0.790011841
BC06-039_Bout6,BC06,BC06-039,Books,N,N,Y,Y,Y,143.7,0,20.309,0,19.459,0,25.59,65.358,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.297729429,0,0.310734723,0,1.08232596,-0.468364321,-0.682142472,-1.18794615,-0.790011841
BC06-046_Bout1,BC06,BC06-046,Books,N,N,N,N,N,48.2,15.203,117.571,14.647,22.093,6.351,7.652,183.517,kill,Deer,Y,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.120386667,0.082842461,0.640654544,0.079812769,-1.450028188,2.239452166,1.302594526,0.357566145,-0.099131095
BC06-046_Bout2,BC06,BC06-046,Books,N,N,N,N,N,51.7,71.774,837.518,5.549,77.362,51.382,6.128,1049.713,kill,Deer,Y,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.073698239,0.06837488,0.797854271,0.005286207,-1.450028188,2.239452166,1.302594526,0.357566145,-0.099131095
BC06-046_Bout3,BC06,BC06-046,Books,N,N,N,N,N,73.1,10.172,591.019,0,54.839,8.483,4.324,668.837,kill,Deer,Y,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.081991576,0.015208489,0.883651772,0,-1.450028188,2.239452166,1.302594526,0.357566145,-0.099131095
BC06-046_Bout4,BC06,BC06-046,Books,N,N,N,N,N,76.2,23.155,100.568,0,23.872,0,3.277,150.872,kill,Deer,Y,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.158226841,0.153474468,0.666578292,0,-1.450028188,2.239452166,1.302594526,0.357566145,-0.099131095
BC06-060_Bout1,BC06,BC06-060,Books,N,N,N,N,N,64.8,15.223,16.114,0,8.426,0,0,39.763,kill,Deer,N,coniferous,2019,Y,N,-0.151573975,0.139420218,None,0.21190554,0.382843347,0.405251113,0,-0.772473237,-0.468364321,0.310226027,1.088548269,0.344099773
BC06-060_Bout2,BC06,BC06-060,Books,N,N,N,N,N,75,8.763,0,0,39.177,45.529,0.6,94.069,kill,Deer,N,coniferous,2019,Y,N,-0.151573975,0.139420218,None,0.416470888,0.093155025,0,0,-0.772473237,-0.468364321,0.310226027,1.088548269,0.344099773
BC06-060_Bout3,BC06,BC06-060,Books,N,N,N,N,N,88.9,0,0,0,8.629,10.637,3.161,22.427,kill,Deer,N,coniferous,2019,Y,N,-0.151573975,0.139420218,None,0.384759442,0,0,0,-0.772473237,-0.468364321,0.310226027,1.088548269,0.344099773
BC06-061_Bout1,BC06,BC06-061,Books,N,N,N,N,N,58.8,0,178.222,0,52.169,6.945,17.331,254.667,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.204851826,0,0.699823691,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout10,BC06,BC06-061,Books,N,N,N,N,N,113,0,0,111.888,9.151,57.38,13.343,191.762,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.047720612,0,0,0.583473264,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout11,BC06,BC06-061,Books,N,N,N,N,N,116.9,19.548,40.919,0,0.73,0,5.857,67.054,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.010886748,0.291526233,0.610239508,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout12,BC06,BC06-061,Books,N,N,N,N,N,120.4,109.67,0,0,3.641,6.99,35.353,155.654,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.023391625,0.704575533,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout13,BC06,BC06-061,Books,N,N,N,N,N,129,0,11.565,0,0,6.715,0,18.28,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0,0,0.632658643,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout2,BC06,BC06-061,Books,N,N,N,N,N,64.1,0,305.035,0,35.167,0,33.437,373.639,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.09412026,0,0.816389617,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout3,BC06,BC06-061,Books,N,N,N,N,N,68.2,103.035,264.345,0,13.391,11.25,7.564,399.585,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.033512269,0.257855025,0.661548857,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout4,BC06,BC06-061,Books,N,N,N,N,N,72.3,45.65,0,0,12.599,0,1.794,60.043,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.209832953,0.76028846,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout5,BC06,BC06-061,Books,N,N,N,N,N,82.1,0,0,0,31.568,1.912,6.869,40.349,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.782373789,0,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout6,BC06,BC06-061,Books,N,N,N,N,N,87.4,0,0,0,20.319,6.295,3.684,30.298,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.670638326,0,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout7,BC06,BC06-061,Books,N,N,N,N,N,92.7,77.151,0,0,0,0,14.635,91.786,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0,0.840553026,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout8,BC06,BC06-061,Books,N,N,N,N,N,96,184.899,0,0,16.988,0,7.45,209.337,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.081151445,0.883260007,0,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-061_Bout9,BC06,BC06-061,Books,N,N,N,N,N,107.9,0,20.019,0,11.318,2.348,18.644,52.329,kill,Elk,N,coniferous,2019,Y,N,-0.151573975,0.251406414,None,0.216285425,0,0.382560339,0,-0.355589809,-0.468364321,-0.682142472,0.286957121,1.767915784
BC06-063_Bout1,BC06,BC06-063,Books,N,N,N,N,N,47.5,0,18.21,0,25.341,3.099,13.384,60.034,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.422110804,0,0.303328114,0,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout2,BC06,BC06-063,Books,N,N,N,N,N,48.6,0,0,21.634,71.467,0,10.83,103.931,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.687638914,0,0,0.208157335,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout3,BC06,BC06-063,Books,N,N,N,N,N,55.8,0,0,177.241,100.147,6.344,2.046,285.778,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.350436353,0,0,0.620205194,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout4,BC06,BC06-063,Books,N,N,N,N,N,59.7,33.411,0,0,0,0,10.007,43.418,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0,0.769519554,0,0,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout5,BC06,BC06-063,Books,N,N,N,N,N,105,0,0,20.37,28.915,6.866,4.613,60.764,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.475857416,0,0,0.335231387,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout6,BC06,BC06-063,Books,N,N,N,N,N,109.4,53.806,0,0,64.352,0.28,2.574,121.012,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.531781972,0.44463359,0,0,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout7,BC06,BC06-063,Books,N,N,N,N,N,123.8,0,0,1034.657,153.031,0,8.5,1196.188,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.127932231,0,0,0.864961862,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout8,BC06,BC06-063,Books,N,N,N,N,N,128.2,0,0,326.694,110.716,1.569,0,438.979,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.25221252,0,0,0.744213277,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-063_Bout9,BC06,BC06-063,Books,N,N,N,N,N,141.5,0,0,151.093,41.546,0,0,192.639,kill,Elk,N,pinyon/juniper,2019,Y,N,-0.151573975,0.587365002,None,0.215667648,0,0,0.784332352,0.984730228,-0.468364321,-0.682142472,-1.18794615,0.754063876
BC06-067_Bout1,BC06,BC06-067,Books,N,N,N,N,N,38.1,0,35.017,0,5.718,0,0,40.735,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.140370689,0,0.859629311,0,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout2,BC06,BC06-067,Books,N,N,N,N,N,44.5,0,74.16,0,3.98,0,2.575,80.715,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.049309298,0,0.918788329,0,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout3,BC06,BC06-067,Books,N,N,N,N,N,47.4,155.64,0,0,0,29.097,14.818,199.555,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0,0.779935356,0,0,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout4,BC06,BC06-067,Books,N,N,N,N,N,56.4,16.76,0,0,43.395,0,0,60.155,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.721386418,0.278613582,0,0,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout5,BC06,BC06-067,Books,N,N,N,N,N,64.9,0,0,0,2.578,0,5.81,8.388,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.307343825,0,0,0,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout7,BC06,BC06-067,Books,N,N,N,N,N,80,0,0,11.576,42.69,0,8.03,62.296,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.685276743,0,0,0.185822525,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout8,BC06,BC06-067,Books,N,N,N,N,N,94,0,0,67.135,3.984,0,3.777,74.896,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.053193762,0,0,0.896376308,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-067_Bout9,BC06,BC06-067,Books,N,N,N,N,N,119.1,0,0,2.322,13.184,0,4.612,20.118,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.420510763,None,0.655333532,0,0,0.115419028,1.530388161,-0.468364321,-0.682142472,-1.18794615,-1.71837206
BC06-068_Bout1,BC06,BC06-068,Books,N,N,N,N,N,55.9,47.73,344.571,0,48.483,10.908,4.197,455.889,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,0.531371904,None,0.106348256,0.104696538,0.755822141,0,1.015757489,-0.468364321,-0.682142472,-1.18794615,-0.250916864
BC06-068_Bout2,BC06,BC06-068,Books,N,N,N,N,N,65.7,60.974,102.679,12.533,29.002,7.694,13.779,226.661,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,0.531371904,None,0.127953199,0.269009666,0.453006913,0.055294029,1.015757489,-0.468364321,-0.682142472,-1.18794615,-0.250916864
BC06-068_Bout3,BC06,BC06-068,Books,N,N,N,N,N,69.4,131.128,0,0,19.006,0,16.322,166.456,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,0.531371904,None,0.114180324,0.787763733,0,0,1.015757489,-0.468364321,-0.682142472,-1.18794615,-0.250916864
BC06-068_Bout5,BC06,BC06-068,Books,N,N,N,N,N,78.4,0,0,14.361,46.166,0,1.835,62.362,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,0.531371904,None,0.740290562,0,0,0.230284468,1.015757489,-0.468364321,-0.682142472,-1.18794615,-0.250916864
BC08-015_Bout1,BC08,BC08-015,Books,N,N,N,N,N,69.7,17.034,474.934,0,83.928,7.912,8.508,592.316,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.141694636,0.028758298,0.801825377,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout2,BC08,BC08-015,Books,N,N,N,N,N,74,6.354,653.859,0,34.855,0,4.447,699.515,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.04982738,0.009083436,0.934731921,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout3,BC08,BC08-015,Books,N,N,N,N,N,80,31.514,421.266,0,50.31,3.281,0,506.371,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.099354031,0.062235002,0.831931528,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout4,BC08,BC08-015,Books,N,N,N,N,N,94.9,13.609,756.085,0,72.318,0.882,7.28,850.174,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.085062587,0.016007311,0.889329714,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout5,BC08,BC08-015,Books,N,N,N,N,N,100,0,730.497,0,16.132,13.192,9.493,769.314,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.020969331,0,0.949543359,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout6,BC08,BC08-015,Books,N,N,N,N,N,103.8,3.276,243.679,0,1.694,0,0,248.649,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.006812816,0.013175199,0.980011985,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-015_Bout7,BC08,BC08-015,Books,N,N,N,N,N,120,9.473,24.693,0,1.024,0,3.416,38.606,kill,Deer,N,pinyon/juniper,2019,Y,N,-0.151573975,-0.588490057,None,0.026524374,0.245376366,0.639615604,0,-1.282171509,1.094994257,2.244924075,1.602090353,-0.158210179
BC08-055_Bout1,BC08,BC08-055,Books,N,N,N,N,N,34.3,0,0,0,46.944,0,10.338,57.282,kill,Deer,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.819524458,0,0,0,-1.176237777,-0.468364321,1.492027977,1.582914617,-0.431052067
BC08-055_Bout2,BC08,BC08-055,Books,N,N,N,N,N,40,0,555.707,5.368,67.917,62.245,8.789,700.026,kill,Deer,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.097020682,0,0.793837657,0.007668287,-1.176237777,-0.468364321,1.492027977,1.582914617,-0.431052067
BC08-065_Bout1,BC08,BC08-065,Books,N,N,N,N,N,86.1,0,0,0,25.249,29.308,41.657,96.214,kill,Deer,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.262425427,0,0,0,0.441097259,-0.468364321,-0.682142472,-0.518719695,-1.211445097
BC08-065_Bout3,BC08,BC08-065,Books,N,N,N,N,N,111,0,67.411,0,33.584,0,18.28,119.275,kill,Deer,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.281567805,0,0.56517292,0,0.441097259,-0.468364321,-0.682142472,-0.518719695,-1.211445097
BC08-065_Bout4,BC08,BC08-065,Books,N,N,Y,Y,Y,120.8,27.856,103.606,0,4.848,6.08,5.224,147.614,kill,Deer,N,Sagebrush/scrub,2019,Y,N,-0.151573975,-1.65235892,None,0.032842413,0.188708388,0.701871096,0,0.441097259,-0.468364321,-0.682142472,-0.518719695,-1.211445097
BC10-028_Bout1,BC10,BC10-028,Books,Y,N,Y,Y,N,70.8,3.617,151.365,0,82.068,7.81,16.859,261.719,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.313572954,0.013820166,0.578349298,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout10,BC10,BC10-028,Books,Y,N,Y,Y,N,161,19.455,0,0,34.773,0,5.165,59.393,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.585473036,0.327563854,0,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout11,BC10,BC10-028,Books,Y,N,Y,Y,N,186.4,0,0,0,9.863,0,6.026,15.889,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.620743911,0,0,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout12,BC10,BC10-028,Books,Y,N,Y,Y,N,190.8,0,0,0,13.305,0,6.782,20.087,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.662368696,0,0,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout2,BC10,BC10-028,Books,Y,N,Y,Y,N,90.4,3.341,484.158,0,132.493,6.269,12.52,638.781,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.207415374,0.005230275,0.757940515,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout3,BC10,BC10-028,Books,Y,N,Y,Y,N,97.3,138.245,230.1,0,18.133,8.078,10.887,405.443,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.044723919,0.340972714,0.567527371,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout4,BC10,BC10-028,Books,Y,N,Y,Y,N,99.4,136.467,0,0,23.327,0,10.976,170.77,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.136598934,0.799127481,0,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout5,BC10,BC10-028,Books,Y,N,Y,Y,N,113.5,24.347,223.625,0,135.913,24.395,18.579,426.859,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.318402564,0.05703757,0.523884936,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout6,BC10,BC10-028,Books,Y,N,Y,Y,N,116.9,47.136,0,0,14.367,0,11.951,73.454,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.195591799,0.641707735,0,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout7,BC10,BC10-028,Books,Y,N,Y,Y,N,122.4,82.864,0,1.155,33.291,0,8.31,125.62,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.265013533,0.659640185,0,0.009194396,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout8,BC10,BC10-028,Books,Y,N,Y,Y,N,137.8,0,60.278,0,25.27,29.624,28.367,143.539,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.176049715,0,0.419941619,0,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-028_Bout9,BC10,BC10-028,Books,Y,N,Y,Y,N,146,24.759,0,29.932,6.589,18.26,42.772,122.312,kill,Elk,N,deciduous,2020,Y,N,0.169358178,-0.588490057,Pregnant,0.05387043,0.202424946,0,0.244718425,-0.594703328,-0.468364321,-0.682142472,1.007474135,0.392382679
BC10-045_Bout1,BC10,BC10-045,Books,N,Y,Y,Y,Y,44.2,0,116.728,0,1.301,0,23.639,141.668,kill,Deer,N,deciduous,2020,Y,N,0.169358178,-0.476503861,Pregnant,0.009183443,0,0.823954598,0,-0.83621675,-0.468364321,1.06510257,1.036425983,-0.238136309
BC14-041_Bout1,BC14,BC14-041,Books,N,N,N,N,N,40.4,0,9.19,0,6.041,0,25.438,40.669,kill,Deer,N,Sagebrush/scrub,2020,Y,N,0.169358178,-1.65235892,None,0.148540658,0,0.225970641,0,-0.370126781,-0.468364321,-0.682142472,0.059796106,0.987166824
BC14-041_Bout2,BC14,BC14-041,Books,N,N,N,N,N,46.5,0,0,15.13,42.769,0,36.724,94.623,kill,Deer,N,Sagebrush/scrub,2020,Y,N,0.169358178,-1.65235892,None,0.451993701,0,0,0.159897699,-0.370126781,-0.468364321,-0.682142472,0.059796106,0.987166824
BC14-041_Bout3,BC14,BC14-041,Books,N,Y,Y,N,N,66,0,34.372,0,5.745,0,0,40.117,kill,Deer,N,Sagebrush/scrub,2020,Y,N,0.169358178,-1.65235892,None,0.143206122,0,0.856793878,0,-0.370126781,-0.468364321,-0.682142472,0.059796106,0.987166824
BC14-041_Bout4,BC14,BC14-041,Books,N,Y,Y,N,N,70.5,0,79.215,0,14.402,0,5.515,99.132,kill,Deer,N,Sagebrush/scrub,2020,Y,N,0.169358178,-1.65235892,None,0.145281039,0,0.799086067,0,-0.370126781,-0.468364321,-0.682142472,0.059796106,0.987166824
BC14-053_Bout1,BC14,BC14-053,Books,N,N,N,N,N,74.6,0,52.128,0,21.926,24.398,50.737,149.189,kill,Elk,N,Sagebrush/scrub,2020,Y,N,0.169358178,-1.65235892,None,0.14696794,0,0.349409139,0,-0.17814498,-0.468364321,-0.682142472,0.174198031,0.315256117
